id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
LEE11,Ethan Ampadu,LEE,26,183,78,80,92,"DC*,DM*,MC*",50,69,51,74,38,68,51,77,78,76,72,42,28,43,72,71,68,76,78,78,76,80,45,60,70,82,71,72,73,69,69,77,76,71,78,78,,,,,,,,,,,,,72,70,35,80,25,
LEE12,Ilia Gruev,LEE,26,185,77,90,70,DM*,59,68,50,74,54,59,53,72,77,74,72,38,25,53,63,68,66,75,76,76,76,76,45,58,67,78,73,68,69,67,68,69,68,73,77,72,,,,,,,,,,,,,68,66,30,68,20,
LEE13,Anton Stach,LEE,27,194,88,80,92,"DM*,MC*",68,72,58,77,56,72,70,72,77,77,75,42,28,51,69,79,68,72,76,76,78,50,62,70,74,78,74,82,70,66,60,81,78,73,82,80,,,,,,,,,,,,,68,66,25,68,28,
LEE14,Ao Tanaka,LEE,28,180,69,70,90,MC*,61,74,64,77,58,59,67,72,79,74,76,45,28,56,63,72,64,79,78,78,76,78,55,63,71,80,76,74,76,78,75,72,70,72,82,70,,,,,,,,,,,,,72,70,25,72,18,
LEE15,Sean Longstaff,LEE,28,187,74,80,92,"MC*,DM+",61,72,62,75,57,56,65,73,77,72,75,42,28,52,63,74,66,75,78,78,76,78,45,69,70,78,78,70,66,63,64,66,70,64,80,70,,,,,,,,,,,,,70,68,30,72,22,
LEE16,Brenden Aaronson,LEE,25,177,69,70,90,"AMC*,AMR+",63,77,65,76,60,50,65,52,73,50,76,48,25,59,54,66,60,72,74,74,74,74,55,66,64,55,73,78,80,77,79,67,64,77,82,62,,,,,,,,,,,,,66,64,30,70,15,
LEE17,Harry Wilson,LEE,29,173,70,88,60,"AMR*,AML*",73,75,72,77,72,62,75,43,75,43,77,55,28,69,49,64,60,76,76,74,74,78,62,67,56,58,75,78,78,77,81,72,64,75,71,63,,,,,,,,,,,,,72,68,30,72,15,
LEE18,Jean-Matteo Bahoya,LEE,21,180,76,70,90,"AML*,AMR+",68,79,71,74,49,46,59,40,67,49,76,45,22,58,46,61,58,70,70,70,72,72,68,64,56,52,70,70,86,84,79,73,58,89,73,66,,,,,,,,,,,,,56,58,25,65,15,喜欢利用速度
LEE19,Willy Gnonto,LEE,23,169,72,80,92,"AML*,AMR*",63,79,70,76,46,52,64,36,72,29,78,45,25,59,57,58,58,73,72,72,74,72,68,63,52,52,66,72,83,85,85,76,58,83,74,71,,,,,,,,,,,,,64,64,30,68,15,爱盘带过人
LEE20,Daniel James,LEE,28,175,73,80,92,"AMR*,AML*",77,82,75,81,70,42,74,51,80,50,81,45,25,67,64,70,62,81,72,72,74,74,58,70,67,52,80,70,75,84,84,65,58,69,81,65,,,,,,,,,,,,,66,66,35,68,15,喜欢利用速度
LEE21,Noah Okafor,LEE,26,185,85,80,92,"AML*,ST+",70,80,76,78,57,61,69,38,71,31,79,45,28,64,54,57,62,75,74,74,74,76,58,66,53,55,72,72,83,85,72,82,66,81,67,79,,,,,,,,,,,,,64,64,40,68,15,喜欢利用速度
LEE22,Dominic Calvert-Lewin,LEE,29,189,80,60,88,ST*,58,69,75,73,50,79,61,36,67,36,70,40,30,73,69,60,68,74,74,74,74,76,52,66,55,55,66,64,71,67,66,82,80,75,68,78,,,,,,,,,,,,,68,68,75,62,25,高举高打
