id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
NEW11,Joelinton,NEW,30,186,81,70,90,"DM*,MC*",67,79,68,80,41,76,61,78,82,80,80,42,28,57,84,80,76,81,78,78,76,80,45,73,73,80,80,72,75,71,69,85,76,79,85,88,,,,,,,,,,,,,74,74,35,80,45,
NEW12,Nico Gonzalez,NEW,24,183,81,90,70,"DM*,MC*",62,73,64,73,53,61,61,50,71,58,74,42,25,55,58,62,66,74,78,78,78,78,55,67,45,82,66,74,79,70,68,79,72,82,82,78,,,,,,,,,,,,,68,68,30,70,22,
NEW13,Lewis Miley,NEW,20,189,75,80,92,"MC*,AMC+",62,75,60,75,53,57,59,66,77,67,75,42,25,49,52,68,62,76,74,74,72,76,52,62,62,78,76,68,72,72,70,70,68,67,73,73,,,,,,,,,,,,,56,56,25,65,15,
NEW14,Sean Steur,NEW,19,183,62,80,92,"DM+,MC+",57,71,50,72,48,51,47,58,71,60,71,38,25,50,54,62,64,71,74,74,72,76,45,58,53,76,73,64,74,75,73,62,68,73,60,63,,,,,,,,,,,,,52,52,25,60,15,
NEW15,Harvey Barnes,NEW,29,185,72,80,92,"AML*,AMR+",71,80,78,80,62,49,77,42,75,43,80,48,28,62,54,65,62,76,74,74,74,76,68,71,58,55,77,76,80,80,79,74,66,81,76,73,,,,,,,,,,,,,70,70,35,68,18,喜欢内切
NEW16,Matias Fernandez-Pardo,NEW,22,188,77,70,90,"AML*,AMR+",68,80,69,75,55,51,68,39,72,37,76,45,25,63,45,59,58,73,72,72,74,74,72,62,55,52,68,74,82,82,77,73,58,84,74,65,,,,,,,,,,,,,58,58,25,65,15,爱盘带过人|喜欢利用速度
NEW17,Bazoumana Toure,NEW,23,185,75,70,90,"AML*,AMR+",53,69,65,66,41,60,62,25,63,30,68,45,25,57,52,54,58,65,70,70,72,72,70,58,40,52,55,72,67,70,71,71,56,65,71,69,,,,,,,,,,,,,58,58,25,65,15,爱盘带过人
NEW18,Anthony Elanga,NEW,24,178,70,90,94,"AMR*,AML+",74,81,74,77,58,61,66,37,74,38,80,45,25,54,54,62,60,76,72,72,74,74,62,68,54,52,75,72,89,87,83,82,62,86,80,74,,,,,,,,,,,,,66,66,25,68,15,喜欢利用速度
NEW19,Jacob Murphy,NEW,31,179,74,80,92,"AMR*,AML+",75,80,75,77,60,48,70,52,76,53,78,45,25,62,56,71,62,76,74,74,74,76,60,69,67,55,77,72,81,80,79,71,60,80,83,72,,,,,,,,,,,,,68,68,30,68,18,喜欢利用速度
NEW20,William Osula,NEW,23,192,81,80,92,ST*,50,69,70,68,37,66,56,26,60,27,67,38,25,63,51,52,62,69,72,72,72,74,55,61,44,52,61,62,74,72,67,77,76,74,65,73,,,,,,,,,,,,,58,58,30,62,18,
