id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
TOT11,Djed Spence,TOT,26,184,71,70,90,"DL*,DR+",70,77,42,76,33,65,46,75,76,74,77,42,25,39,63,74,68,76,76,76,74,76,45,68,70,78,74,68,85,77,70,80,70,83,77,74,,,,,,,,,,,,,68,68,30,72,20,
TOT12,Rodrigo Bentancur,TOT,29,187,73,80,92,"DM*,MC+",68,78,66,81,60,63,64,76,82,77,81,45,28,62,70,77,66,81,78,78,80,78,58,69,74,82,78,74,70,68,70,72,70,70,74,75,,,,,,,,,,,,,72,72,35,72,20,
TOT13,Joao Palhinha,TOT,31,190,83,80,92,DM*,58,71,59,75,44,74,61,81,77,84,74,40,25,52,83,77,74,81,78,78,76,80,45,67,74,80,74,66,65,59,58,81,76,66,78,84,,,,,,,,,,,,,74,72,30,65,28,
TOT14,Pape Matar Sarr,TOT,24,184,70,70,90,"MC*,DM+",66,76,61,78,54,63,62,76,80,76,78,42,25,50,69,75,66,77,76,76,74,76,48,67,71,78,77,70,76,76,74,75,68,70,82,75,,,,,,,,,,,,,66,66,25,70,15,
TOT15,Lucas Bergvall,TOT,20,186,74,70,90,"MC*,AMC+",65,77,62,78,58,56,61,69,79,74,79,45,25,52,67,75,62,78,76,76,76,58,60,69,73,76,76,80,77,73,74,72,76,75,79,71,,,,,,,,,,,,,60,60,25,68,15,
TOT16,Xavi Simons,TOT,23,183,81,70,90,"AMC*,AML+",63,73,58,72,55,59,64,53,74,58,74,55,28,56,70,66,60,72,78,78,80,78,62,55,66,55,67,84,73,70,76,74,58,72,77,72,,,,,,,,,,,,,68,70,25,70,12,喜欢直塞身后
TOT17,James Maddison,TOT,30,175,73,80,92,AMC*,75,84,78,86,85,43,78,53,85,52,86,58,28,73,64,71,58,83,76,76,80,82,60,72,66,55,82,82,74,78,80,62,55,69,76,62,,,,,,,,,,,,,68,72,55,70,15,喜欢直塞身后
TOT18,Dejan Kulusevski,TOT,26,186,80,90,70,"AMR*,MR*,MC+",77,84,77,84,62,54,71,55,84,57,83,50,28,67,69,66,72,76,76,76,76,76,70,75,60,76,75,74,78,80,75,77,70,74,87,79,,,,,,,,,,,,,70,70,40,72,18,
TOT19,Archie Gray,TOT,20,187,70,80,92,"DR*,MC+,DM+",63,72,55,74,49,65,55,74,75,74,73,42,25,51,65,71,64,74,74,74,72,76,45,63,68,76,72,66,74,69,69,75,68,73,77,74,,,,,,,,,,,,,58,58,25,80,15,
TOT20,Mohammed Kudus,TOT,26,177,70,90,70,"AMR*,AML*",68,86,75,82,51,55,71,52,76,52,84,50,28,62,63,70,60,78,74,74,76,74,70,67,67,55,74,78,87,86,89,76,62,83,77,77,,,,,,,,,,,,,70,70,30,70,18,
TOT21,Wilson Odobert,TOT,22,182,75,80,92,"AML*,AMR+",67,79,67,76,53,46,68,31,70,34,78,45,22,61,43,49,68,66,72,72,72,74,74,72,37,76,64,68,81,80,80,68,80,74,71,59,,,,,,,,,,,,,58,58,25,65,15,
TOT22,Dominic Solanke,TOT,29,187,80,60,88,ST*,55,75,79,77,48,79,69,37,72,36,75,40,30,74,68,64,66,76,74,74,74,76,52,71,55,55,69,66,72,71,71,83,78,74,83,81,,,,,,,,,,,,,70,68,45,65,20,
TOT23,Richarlison,TOT,29,184,71,80,92,"ST*,AMC+",67,78,78,79,61,78,70,40,74,51,78,45,28,75,72,66,62,78,74,74,76,76,68,69,57,55,73,76,77,74,72,85,78,74,71,75,,,,,,,,,,,,,68,70,45,68,25,
