id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
SUN11,Granit Xhaka,SUN,34,186,80,90,70,"DM*,MC*",69,73,65,81,77,69,77,77,87,77,80,48,28,63,79,76,66,83,78,78,80,85,45,73,74,84,83,72,56,59,65,72,70,63,80,80,,,,,,,,,,,,,76,74,30,70,25,
SUN12,Noah Sadiki,SUN,21,173,77,70,90,"DM*,MC+",57,74,60,75,45,57,61,71,77,72,75,40,25,49,68,69,66,73,76,76,74,76,45,59,66,78,74,68,81,79,78,75,70,76,82,75,,,,,,,,,,,,,68,66,30,68,20,
SUN13,Habib Diarra,SUN,22,178,75,60,88,"MC*,DM+",57,76,62,77,49,58,62,69,78,74,77,42,25,53,64,74,64,76,74,74,74,52,55,70,70,74,73,80,75,73,72,70,76,71,78,70,,,,,,,,,,,,,66,64,25,68,15,
SUN14,Enzo Le Fee,SUN,26,173,66,70,90,"MC*,AMC+",66,79,62,81,65,49,64,56,79,56,81,48,25,57,54,63,72,71,76,76,76,78,74,70,60,74,70,74,68,76,83,63,76,63,71,62,,,,,,,,,,,,,68,66,30,68,15,
SUN15,Chemsdine Talbi,SUN,21,175,64,80,92,"AMR*,AML+",67,79,64,75,38,42,54,50,67,38,77,45,22,50,45,57,68,65,72,72,72,74,72,66,56,74,62,68,85,83,86,72,80,76,75,66,,,,,,,,,,,,,62,60,25,68,15,
SUN16,Romaine Mundle,SUN,23,177,61,70,90,AML*,66,76,69,72,52,45,65,37,69,39,74,45,25,53,52,57,58,70,72,72,74,74,70,61,53,52,67,72,80,82,81,69,76,71,71,66,,,,,,,,,,,,,18,16,14,12,10,
SUN17,Malick Fofana,SUN,21,170,60,90,94,"AML*,AMR+",67,83,72,76,49,39,64,39,72,42,80,45,22,55,51,52,68,69,72,72,72,74,72,72,45,76,63,68,82,85,90,67,84,74,72,56,,,,,,,,,,,,,62,60,25,68,15,喜欢利用速度
SUN18,Simon Adingra,SUN,25,175,68,70,90,"AMR*,AML+",67,80,71,76,51,40,66,32,73,35,78,45,25,57,49,50,70,71,72,72,72,74,74,68,38,76,65,70,83,85,86,67,82,75,72,61,,,,,,,,,,,,,62,60,25,68,15,
SUN19,Wilson Isidor,SUN,26,186,74,70,90,ST*,54,70,73,70,50,70,63,28,62,35,68,38,28,61,65,56,62,71,72,72,72,74,55,63,47,55,65,64,77,73,68,78,80,81,72,74,,,,,,,,,,,,,24,22,20,18,16,
SUN20,Eliezer Mayenda,SUN,22,180,75,88,60,ST+,57,70,71,69,50,67,63,28,64,36,69,38,25,61,57,56,60,68,72,72,74,74,58,63,47,55,64,66,83,76,73,78,76,82,77,73,,,,,,,,,,,,,22,20,18,16,14,
SUN21,Brian Brobbey,SUN,25,180,78,80,92,ST*,44,70,75,75,44,71,64,30,69,34,71,40,28,62,65,59,66,76,74,74,74,76,60,70,48,55,60,64,80,70,83,86,80,81,67,86,,,,,,,,,,,,,28,26,24,22,20,
