id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
TOT11,Djed Spence,TOT,26,183,76,85,92,"DL*,DR+",62,70,48,72,40,60,48,76,74,74,72,42,25,42,60,74,68,74,76,76,74,76,45,58,62,78,76,68,82,76,74,76,70,76,78,76,,,,,,,,,,,,,68,68,30,72,20,
TOT12,Rodrigo Bentancur,TOT,29,184,74,88,90,"DM*,MC+",60,74,62,80,48,62,62,72,82,76,80,45,28,55,58,76,66,80,78,78,80,78,58,64,68,82,78,74,80,74,72,76,70,78,76,82,,,,,,,,,,,,,72,72,35,72,20,
TOT13,Joao Palhinha,TOT,31,190,82,55,92,DM*,54,66,48,74,42,64,52,78,78,82,72,40,25,45,72,78,74,76,78,78,76,80,45,64,60,80,78,66,82,72,70,78,76,78,76,80,,,,,,,,,,,,,74,72,30,65,28,
TOT14,Pape Matar Sarr,TOT,24,180,70,55,92,"MC*,DM+",58,72,56,76,45,58,54,74,78,76,76,42,25,45,58,74,66,74,76,76,74,76,48,58,62,78,76,70,84,78,76,74,68,76,78,80,,,,,,,,,,,,,66,66,25,70,15,
TOT15,Lucas Bergvall,TOT,20,187,76,55,92,"MC*,AMC+",60,76,60,80,48,60,60,70,80,74,80,45,25,50,55,74,62,76,76,76,76,58,60,64,80,76,72,80,76,74,76,72,76,78,80,72,,,,,,,,,,,,,60,60,25,68,15,
TOT16,Xavi Simons,TOT,23,178,70,88,92,"AMC*,AML+",68,86,74,86,58,52,70,42,84,45,88,55,28,62,50,74,60,80,78,78,80,78,62,55,76,55,76,84,78,76,84,76,58,76,78,76,,,,,,,,,,,,,68,70,25,70,12,喜欢直塞身后
TOT17,James Maddison,TOT,30,178,70,85,92,AMC*,62,80,76,84,82,54,72,42,84,45,86,58,28,68,55,72,58,78,76,76,80,82,60,55,74,55,74,82,80,72,76,72,55,74,74,72,,,,,,,,,,,,,68,72,55,70,15,喜欢直塞身后
TOT18,Dejan Kulusevski,TOT,26,185,76,85,92,"AMR*,MR*,MC+",66,78,70,80,52,58,66,45,80,50,78,50,28,62,62,55,72,62,76,76,76,76,70,62,58,76,58,74,80,84,80,80,70,76,82,78,,,,,,,,,,,,,70,70,40,72,18,
TOT19,Archie Gray,TOT,20,183,74,55,92,"DR*,MC+,DM+",56,70,48,74,40,60,48,76,74,74,72,42,25,42,55,72,64,72,74,74,72,76,45,55,60,76,74,66,80,74,72,74,68,74,76,76,,,,,,,,,,,,,58,58,25,80,15,
TOT20,Mohammed Kudus,TOT,26,178,70,85,92,"AMR*,AML*",66,84,74,80,55,54,66,40,76,45,82,50,28,60,55,72,60,76,74,74,76,74,70,52,78,55,72,78,80,86,84,80,62,76,84,78,,,,,,,,,,,,,70,70,30,70,18,
TOT21,Wilson Odobert,TOT,22,178,68,88,88,"AML*,AMR+",62,80,68,74,48,50,62,35,72,42,78,45,22,50,50,50,68,58,72,72,72,74,74,70,50,76,52,68,72,78,88,86,80,58,76,84,,,,,,,,,,,,,58,58,25,65,15,
TOT22,Dominic Solanke,TOT,29,187,80,85,92,ST*,55,70,76,74,48,72,62,32,64,48,70,40,30,62,58,66,66,74,74,74,74,76,52,52,78,55,68,66,78,78,76,76,78,74,76,76,,,,,,,,,,,,,70,68,45,65,20,
TOT23,Richarlison,TOT,29,184,76,85,92,"ST*,AMC+",58,76,78,78,55,72,66,35,70,48,76,45,28,72,55,72,62,76,74,74,76,76,68,55,78,55,72,76,76,78,82,78,78,72,76,76,,,,,,,,,,,,,68,70,45,68,25,
