id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
MCI11,Tijjani Reijnders,MCI,28,183,74,85,90,"MC*,DM*",62,76,64,82,50,62,66,70,84,76,80,48,28,55,60,78,66,82,78,78,80,58,66,68,82,78,78,82,78,76,76,76,78,78,82,76,,,,,,,,,,,,,76,74,25,72,20,
MCI12,Rayan Cherki,MCI,23,177,70,85,88,"AMC*,AMR+",70,88,74,86,55,52,70,40,82,45,88,50,25,58,50,72,58,76,78,76,78,80,60,55,76,55,76,82,76,78,84,76,58,74,78,76,,,,,,,,,,,,,66,68,30,68,15,爱盘带过人
MCI13,Elliot Anderson,MCI,24,180,72,75,92,"DM*,MC*",58,72,55,78,45,60,56,74,80,76,76,42,28,48,60,76,66,78,78,78,76,78,50,62,64,80,78,72,82,74,72,76,72,78,76,82,,,,,,,,,,,,,72,70,25,70,22,
MCI14,Ayyoub Bouaddi,MCI,19,183,72,55,92,"DM+,MC+",52,70,48,74,38,58,46,72,76,74,72,38,25,42,58,72,64,72,74,74,72,76,45,55,58,78,74,66,80,74,72,74,68,76,76,80,,,,,,,,,,,,,55,55,25,62,15,
MCI15,Phil Foden,MCI,26,171,66,85,92,"AMC*,AMR*,AML+",70,86,78,84,62,55,74,42,82,45,86,55,28,68,52,76,60,80,78,78,80,78,70,55,78,58,74,82,78,76,82,76,60,74,76,76,,,,,,,,,,,,,72,74,30,75,15,喜欢远射
MCI16,Oscar Bobb,MCI,23,172,64,90,78,"AMC*,AMR+",64,82,70,80,50,50,64,38,76,42,82,48,22,55,50,70,58,72,72,72,74,74,72,50,74,55,70,74,80,78,80,80,58,74,78,76,,,,,,,,,,,,,62,62,35,68,12,
MCI17,Antoine Semenyo,MCI,26,181,80,85,92,"AML*,AMR*,ST+",68,80,76,76,50,64,66,38,72,45,76,45,28,72,62,74,66,76,74,76,78,72,68,52,78,52,72,76,78,86,80,80,68,76,84,80,,,,,,,,,,,,,74,72,25,70,22,
MCI18,Jeremy Doku,MCI,24,173,68,85,92,"AML*,AMR+",68,88,70,78,45,50,62,35,72,42,80,45,25,55,55,52,70,58,72,72,72,74,50,74,50,76,52,68,80,86,88,80,56,76,86,76,,,,,,,,,,,,,66,66,40,68,15,爱盘带过人
MCI19,Savinho,MCI,22,175,68,90,88,"AMR*,AML+",66,82,70,74,45,50,64,35,72,42,78,25,52,52,52,52,70,58,72,72,72,74,74,66,50,76,52,68,78,88,86,80,58,76,86,78,,,,,,,,,,,,,64,64,25,68,15,喜欢利用速度
MCI20,Omar Marmoush,MCI,27,180,74,85,92,"ST*,AML*,AMC+",66,80,78,80,55,58,68,40,78,45,80,50,28,65,55,74,64,78,76,76,78,74,72,55,78,55,74,78,80,82,84,76,68,76,82,78,,,,,,,,,,,,,70,70,35,72,18,喜欢利用速度
MCI21,Erling Haaland,MCI,26,195,88,82,95,ST*,60,78,98,82,55,82,72,35,72,55,74,30,72,68,72,72,86,78,80,76,84,60,60,92,55,72,68,84,84,82,78,84,86,80,84,84,,,,,,,,,,,,,76,82,30,65,25,喜欢利用速度
