id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
BHA11,Tariq Lamptey,BHA,25,163,62,55,92,"WBR*,DR+",68,76,50,72,38,50,48,74,72,74,72,42,25,45,62,72,68,74,74,74,74,76,55,55,74,74,74,64,82,86,84,74,56,74,88,76,,,,,,,,,,,,,66,64,65,68,20,
BHA12,Joel Veltman,BHA,34,182,78,55,90,"DR*,DC+",58,66,45,74,40,66,45,80,78,76,74,38,25,42,60,78,66,80,80,80,80,78,45,66,58,84,80,68,78,70,68,76,72,76,70,76,,,,,,,,,,,,,78,70,35,72,22,
BHA13,Ferdi Kadioglu,BHA,26,172,68,88,80,"DL*,ML+",68,78,60,78,50,58,58,74,78,72,78,48,28,52,60,74,66,78,76,76,76,78,58,62,72,78,78,74,80,78,78,76,68,78,78,80,,,,,,,,,,,,,72,68,30,75,20,
BHA14,Mats Wieffer,BHA,26,186,80,55,90,"DM*,DR+",56,66,48,76,40,64,48,78,80,78,74,40,28,45,62,78,66,80,78,78,78,80,48,62,60,84,80,72,80,72,70,78,76,80,72,82,,,,,,,,,,,,,76,70,30,68,25,
BHA15,Matt O'Riley,BHA,25,185,74,85,80,"MC*,AMC+",66,74,68,80,58,62,70,50,82,55,80,52,28,60,56,74,62,80,78,78,78,78,62,60,76,68,80,82,74,72,74,74,70,78,72,80,,,,,,,,,,,,,74,70,45,72,15,
BHA16,Jack Hinshelwood,BHA,21,180,72,80,88,"MC*,DM+",58,68,58,72,45,60,52,72,74,74,70,42,25,48,62,72,66,74,76,76,74,78,48,58,66,76,78,66,84,72,72,74,70,76,72,80,,,,,,,,,,,,,62,62,30,70,20,
BHA17,Chema Andres,BHA,20,183,74,55,90,"DM+,MC+",54,68,48,74,40,58,46,72,74,72,74,40,25,45,58,72,64,72,74,74,72,76,45,55,60,76,74,66,80,72,70,74,68,74,74,78,,,,,,,,,,,,,58,58,25,65,15,
BHA18,Malick Yalcouye,BHA,20,178,70,55,92,"DM+,MC+",50,66,46,70,38,58,44,72,72,74,68,36,25,42,64,72,66,72,74,72,74,45,52,58,76,74,62,82,78,74,76,68,76,78,80,76,,,,,,,,,,,,,55,55,25,62,18,
BHA19,Pascal Gross,BHA,35,178,72,85,88,"AMC*,MC+",62,70,58,78,82,52,70,50,80,48,80,82,28,62,55,72,60,80,78,78,80,80,55,60,70,66,80,82,74,68,72,70,66,72,68,78,,,,,,,,,,,,,72,25,68,15,,喜欢远射
BHA20,Kaoru Mitoma,BHA,29,178,68,85,90,AML*,70,90,76,84,50,52,66,35,76,40,84,48,25,60,50,74,60,80,76,76,76,76,74,80,50,82,52,72,80,74,86,86,80,58,74,84,,,,,,,,,,,,,70,45,68,15,,爱盘带过人
BHA21,Yankuba Minteh,BHA,22,178,70,55,90,AMR*,66,78,70,70,42,52,60,35,70,42,74,45,25,50,55,68,62,72,72,72,72,74,64,50,78,52,68,66,82,88,84,76,66,76,88,80,,,,,,,,,,,,,62,25,68,18,,喜欢利用速度
BHA22,Georginio Rutter,BHA,24,186,76,82,75,"AMC*,ST+,AML+",64,80,72,82,50,68,64,38,74,45,80,45,28,55,55,72,64,74,76,76,76,74,72,55,78,58,72,76,76,80,78,76,78,78,80,78,,,,,,,,,,,,,68,66,30,70,18,
BHA23,Stefanos Tzimas,BHA,21,182,76,80,85,ST+,55,70,72,70,45,66,58,32,62,42,68,38,25,55,55,66,62,72,72,72,72,74,55,50,76,52,66,64,78,82,78,76,72,76,82,76,,,,,,,,,,,,,58,58,30,62,15,
BHA24,Ibrahim Osman,BHA,21,175,68,88,70,"AML*,AMR+",62,74,62,68,40,48,58,35,68,42,72,42,22,48,52,66,58,70,70,70,72,64,48,50,72,52,66,66,80,84,80,72,58,76,84,76,,,,,,,,,,,,,56,30,62,15,,喜欢利用速度
BHA25,Promise David,BHA,24,183,78,80,80,ST+,52,64,68,66,40,68,56,30,58,42,64,36,25,52,55,64,60,70,70,70,70,72,50,48,74,52,62,60,74,78,74,74,70,72,78,74,,,,,,,,,,,,,56,55,30,58,15,
