id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
LIV13,Alexis Mac Allister,LIV,27,176,73,85,92,"MC*,DM+",62,76,68,82,55,62,68,62,84,74,82,50,28,62,58,78,64,82,80,80,80,82,58,66,70,78,80,82,82,74,74,76,70,78,74,82,,,,,,,,,,,,,78,76,30,72,20,
LIV14,Dominik Szoboszlai,LIV,25,180,76,85,88,"AMC*,AMR*,MR*",70,78,72,80,72,62,76,52,82,55,82,55,30,70,60,76,66,80,80,80,82,68,70,74,66,78,80,88,78,76,78,70,78,78,84,74,,,,,,,,,,,,,76,76,25,75,25,喜欢远射
LIV15,Curtis Jones,LIV,25,185,72,85,92,MC*,62,76,62,80,48,58,62,58,80,72,80,48,28,55,55,72,62,78,76,76,76,76,58,58,70,74,78,76,78,74,74,76,68,76,74,80,,,,,,,,,,,,,72,70,35,70,18,
LIV16,Victor Munoz,LIV,22,183,74,55,90,"DM+,MC+",52,68,48,74,40,58,46,72,74,72,70,38,25,42,60,72,64,72,74,74,72,76,45,55,60,76,74,64,80,72,70,74,68,74,76,78,,,,,,,,,,,,,55,55,25,62,15,
LIV17,Florian Wirtz,LIV,23,178,70,88,88,"AMC*,AML+",68,86,74,88,65,52,72,42,86,45,90,55,28,68,50,78,60,84,86,80,80,88,62,58,78,58,78,90,78,80,84,80,60,78,80,80,,,,,,,,,,,,,76,78,25,70,15,喜欢直塞身后
LIV18,Bradley Barcola,LIV,23,181,72,88,65,"AML*,AMR+",66,82,74,78,50,54,66,38,74,42,78,45,25,55,50,72,58,74,74,74,76,74,74,52,78,55,70,74,84,90,88,78,66,78,90,80,,,,,,,,,,,,,70,68,25,68,18,喜欢利用速度
LIV19,Cody Gakpo,LIV,27,183,76,88,82,"AML*,ST+",68,80,78,78,55,60,68,40,76,45,80,50,28,65,55,72,64,78,78,76,76,78,70,55,78,56,74,76,78,82,80,82,70,78,80,78,,,,,,,,,,,,,72,70,30,70,15,喜欢内切
LIV20,Federico Chiesa,LIV,28,175,70,85,92,"AMR*,AML+",68,82,76,76,58,56,70,40,74,45,80,50,28,62,55,70,62,74,74,74,76,74,72,55,74,55,70,72,78,80,80,80,66,70,80,74,,,,,,,,,,,,,66,68,60,68,20,
LIV21,Hugo Ekitike,LIV,24,189,76,85,88,ST*,58,74,78,78,50,70,64,35,68,48,74,42,28,60,55,70,64,76,74,74,76,78,62,55,80,55,70,68,78,82,82,82,78,76,82,78,,,,,,,,,,,,,68,66,30,68,18,
LIV22,Alexander Isak,LIV,26,192,78,85,92,ST*,58,82,86,84,55,72,70,35,74,48,80,45,28,68,55,72,64,82,78,78,78,78,68,55,84,55,72,72,76,84,82,82,82,76,78,84,,,,,,,,,,,,,74,76,40,68,15,喜欢利用速度
LIV23,Rio Ngumoha,LIV,18,175,68,90,80,AML+,58,76,66,68,42,48,58,32,66,42,72,40,22,48,50,66,58,70,70,68,70,72,66,48,74,52,66,68,76,84,84,78,74,58,74,84,,,,,,,,,,,,,50,52,25,62,10,爱盘带过人
