id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
AVL11,Boubacar Kamara,AVL,26,183,75,55,90,"DM*,MC+",58,70,48,78,42,62,48,80,82,80,76,40,25,45,64,80,68,82,80,80,80,80,48,66,62,86,80,74,80,76,74,78,74,80,74,84,,,,,,,,,,,,,78,72,40,68,25,
AVL12,Amadou Onana,AVL,25,195,88,60,85,"DM*,MC+",52,66,52,72,40,78,58,78,76,78,70,40,28,45,72,76,74,76,78,76,76,80,42,64,58,84,78,66,82,72,66,82,88,82,74,82,,,,,,,,,,,,,74,70,35,60,35,
AVL13,Joao Gomes,AVL,25,180,74,55,92,DM*,58,70,50,74,40,60,48,78,78,80,72,42,25,45,72,78,76,76,78,78,76,80,45,60,62,80,78,68,86,80,76,78,70,80,80,84,,,,,,,,,,,,,70,68,30,70,45,
AVL14,Ross Barkley,AVL,32,185,78,85,88,"MC*,AMC+",60,72,66,76,58,64,70,52,78,55,78,48,28,58,55,72,60,76,76,76,78,58,60,66,72,74,68,80,74,70,76,72,68,74,74,78,,,,,,,,,,,,,68,66,45,72,18,
AVL15,Emiliano Buendia,AVL,29,172,66,85,78,AMC*,68,82,70,82,62,50,68,40,82,42,82,52,25,62,52,72,58,78,74,74,76,74,76,56,78,55,74,82,76,74,80,74,56,74,72,74,,,,,,,,,,,,,68,66,45,70,15,
AVL16,Evann Guessand,AVL,25,187,80,80,75,"AML*,ST+",66,76,74,74,50,70,62,40,70,50,72,45,30,55,64,70,66,74,74,74,74,78,62,58,80,56,74,72,84,82,78,78,78,78,82,80,,,,,,,,,,,,,68,66,30,68,25,
AVL17,Alejandro Garnacho,AVL,22,180,70,90,78,"AML*,AMR*",74,88,74,84,58,50,66,38,80,42,86,50,25,65,50,70,58,78,72,72,76,70,84,52,76,52,70,82,70,78,84,78,56,72,78,74,,,,,,,,,,,,,66,35,72,15,,爱盘带过人
AVL18,Ibrahim Mbaye,AVL,18,178,70,90,80,"AMR+,AML+",58,76,64,70,42,48,58,32,68,42,72,40,22,48,50,66,58,70,70,68,70,72,68,48,74,52,66,68,78,88,86,78,58,58,80,76,,,,,,,,,,,,,52,25,62,10,,喜欢利用速度
AVL19,Johan Manzambi,AVL,20,192,80,85,88,"AMC+,DM+",56,70,60,72,45,62,58,66,74,70,72,42,25,48,58,72,64,72,74,74,72,76,50,55,60,74,72,66,82,74,72,78,72,74,76,78,,,,,,,,,,,,,56,56,25,62,15,
AVL20,Ollie Watkins,AVL,30,180,73,78,88,ST*,62,74,82,76,50,68,64,32,66,48,70,38,28,65,62,70,70,78,78,78,76,84,55,55,90,52,72,68,88,88,86,78,78,80,88,84,,,,,,,,,,,,,76,30,70,22,,喜欢利用速度
