id,name,club,age,height_cm,weight_kg,foot_l,foot_r,positions,crossing,dribbling,finishing,first_touch,free_kicks,heading,long_shots,marking,passing,tackling,technique,corners,long_throws,penalties,aggression,anticipation,bravery,composure,concentration,decisions,determination,flair,leadership,off_the_ball,positioning,teamwork,vision,work_rate,acceleration,agility,balance,jumping,natural_fitness,pace,stamina,strength,aerial_reach,command_of_area,communication,eccentricity,gk_first_touch,handling,kicking,one_on_ones,punching,reflexes,rushing_out,throwing,consistency,important_matches,injury_proneness,versatility,dirtiness,traits
FUL11,Shea Charles,FUL,22,180,72,55,92,"DM*,MC+",56,70,50,76,42,60,50,74,78,76,74,40,25,45,60,74,66,76,76,76,76,78,48,60,62,80,78,70,82,74,72,76,72,78,78,82,,,,,,,,,,,,,62,62,25,70,22,
FUL12,Hugo Larsson,FUL,22,185,76,55,92,"DM*,MC*",60,74,58,78,45,62,58,74,80,76,78,42,28,50,60,76,66,78,78,78,76,78,50,62,64,82,78,74,82,76,74,78,74,78,76,82,,,,,,,,,,,,,66,66,25,68,20,
FUL13,Tom Cairney,FUL,35,183,74,85,88,"MC*,AMC+",58,70,55,78,50,58,58,68,80,72,76,45,28,50,55,74,62,78,78,78,76,78,45,62,62,80,80,70,76,68,66,72,66,72,70,76,,,,,,,,,,,,,72,68,35,72,15,
FUL14,Josh King,FUL,19,178,70,55,92,"MC*,AMC+",58,72,58,74,45,54,54,68,76,72,74,42,25,45,55,72,62,72,74,74,72,74,50,55,60,76,74,68,80,74,72,74,68,74,74,78,,,,,,,,,,,,,58,58,25,65,18,
FUL15,Emile Smith Rowe,FUL,26,180,72,85,88,"AMC*,AML+",66,78,70,78,55,54,66,42,78,45,80,48,28,58,55,72,62,76,76,76,76,76,62,55,74,58,74,78,78,76,76,74,64,76,76,78,,,,,,,,,,,,,68,68,35,72,15,
FUL16,Alex Iwobi,FUL,29,180,76,85,92,"AML*,AMR*,MC*",66,78,66,78,50,56,64,45,78,48,78,52,28,58,58,72,64,78,76,76,78,76,66,58,76,58,76,78,80,78,78,76,68,76,78,80,,,,,,,,,,,,,74,70,30,95,18,
FUL17,Kevin,FUL,22,178,70,90,80,AML*,62,80,68,74,48,50,62,38,72,42,78,45,25,52,50,68,58,72,72,72,72,74,70,52,74,52,68,72,78,80,82,80,62,76,80,76,,,,,,,,,,,,,60,60,30,65,15,爱盘带过人
FUL18,Adama Traore,FUL,30,178,82,90,88,"AMR*,AML*",66,82,66,72,42,58,60,38,68,45,74,42,25,55,58,70,62,74,72,72,74,72,58,50,76,52,68,66,82,86,88,78,58,78,88,80,,,,,,,,,,,,,66,66,30,70,18,爱盘带过人|喜欢利用速度
FUL19,Rodrigo Muniz,FUL,25,185,80,85,80,ST*,55,70,76,72,45,70,62,32,62,48,68,38,28,60,58,66,68,72,72,72,72,76,55,52,78,55,66,62,78,80,74,76,78,76,78,76,,,,,,,,,,,,,68,66,30,62,22,
FUL20,Raul Jimenez,FUL,35,190,85,88,80,ST*,55,68,76,74,50,78,64,35,64,50,70,42,30,65,62,66,68,76,76,76,74,78,55,55,80,55,70,66,76,74,70,76,82,76,76,76,,,,,,,,,,,,,72,70,45,62,28,高举高打
